================================================================================
功能性隐藏指令归类统计报告 (细粒度 Opcode)
================================================================================

总处理/确认隐藏指令数: 17,902,989
Type A (完全未定义): 8,654,125
Type B (格式不符): 9,248,864

--------------------------------------------------------------------------------
Opcode 归类结果 (已忽略条件码):
唯一 Opcode 数量: 3,342
--------------------------------------------------------------------------------

Opcode       | Instruction Name                                             | Count
0x00B8604C | VCVTR                                                        | 48
0x00B8604D | VCVTR                                                        | 48
0x00B88040 | VCVTR                                                        | 48
0x00B88041 | VCVTR                                                        | 48
0x00B88044 | VCVTR                                                        | 48
0x00B88045 | VCVTR                                                        | 48
0x00B88048 | VCVTR                                                        | 48
0x00B88049 | VCVTR                                                        | 48
0x00B8804C | VCVTR                                                        | 48
0x00B8804D | VCVTR                                                        | 48
0x00B8A040 | VCVTR                                                        | 48
0x00B8A041 | VCVTR                                                        | 48
0x00B8A044 | VCVTR                                                        | 48
0x00B8A045 | VCVTR                                                        | 48
0x00B8A048 | VCVTR                                                        | 48
0x00B8A049 | VCVTR                                                        | 48
0x00B8A04C | VCVTR                                                        | 48
0x00B8A04D | VCVTR                                                        | 48
0x00B8B040 | VCVTR                                                        | 48
0x00B8B041 | VCVTR                                                        | 48
0x00B8B044 | VCVTR                                                        | 48
0x00B8B045 | VCVTR                                                        | 48
0x00B8B048 | VCVTR                                                        | 48
0x00B8B049 | VCVTR                                                        | 48
0x00B8B04C | VCVTR                                                        | 48
0x00B8B04D | VCVTR                                                        | 48
0x00B8D040 | VCVTR                                                        | 48
0x00B8D041 | VCVTR                                                        | 48
0x00B8D044 | VCVTR                                                        | 48
0x00B8D045 | VCVTR                                                        | 48
0x00B8D048 | VCVTR                                                        | 48
0x00B8D049 | VCVTR                                                        | 48
0x00B8D04C | VCVTR                                                        | 48
0x00B8D04D | VCVTR                                                        | 48
0x00B8F040 | VCVTR                                                        | 48
0x00B8F041 | VCVTR                                                        | 48
0x00B8F044 | VCVTR                                                        | 48
0x00B8F045 | VCVTR                                                        | 48
0x00B8F048 | VCVTR                                                        | 48
0x00B8F049 | VCVTR                                                        | 48
0x00B8F04C | VCVTR                                                        | 48
0x00B8F04D | VCVTR                                                        | 48
0x00F82040 | VCVTR                                                        | 48
0x00F82041 | VCVTR                                                        | 48
0x00F82044 | VCVTR                                                        | 48
0x00F82045 | VCVTR                                                        | 48
0x00F82048 | VCVTR                                                        | 48
0x00F82049 | VCVTR                                                        | 48
0x00F8204C | VCVTR                                                        | 48
0x00F8204D | VCVTR                                                        | 48
0x00F83040 | VCVTR                                                        | 48
0x00F83041 | VCVTR                                                        | 48
0x00F83044 | VCVTR                                                        | 48
0x00F83045 | VCVTR                                                        | 48
0x00F83048 | VCVTR                                                        | 48
0x00F83049 | VCVTR                                                        | 48
0x00F8304C | VCVTR                                                        | 48
0x00F8304D | VCVTR                                                        | 48
0x00F85040 | VCVTR                                                        | 48
0x00F85041 | VCVTR                                                        | 48
0x00F85044 | VCVTR                                                        | 48
